"UMean [m/s]:0","UMean [m/s]:1","UMean [m/s]:2","boundaryT [K]","boundaryU [m/s]:0","boundaryU [m/s]:1","boundaryU [m/s]:2","dsmcRhoN [1/m3]","dsmcRhoNMean [1/m3]","dsmcSigmaTcRMax [m3/s]","fD [Pa]:0","fD [Pa]:1","fD [Pa]:2","fDMean [Pa]:0","fDMean [Pa]:1","fDMean [Pa]:2","iDof [1/m3]","iDofMean [1/m3]","internalE [Pa]","internalEMean [Pa]","internalT [kg m2/s2]","linearKE [Pa]","linearKEMean [Pa]","momentum [kg/(m2 s)]:0","momentum [kg/(m2 s)]:1","momentum [kg/(m2 s)]:2","momentumMean [kg/(m2 s)]:0","momentumMean [kg/(m2 s)]:1","momentumMean [kg/(m2 s)]:2","overallT [kg m2/s2]","q [kg/s3]","qMean [kg/s3]","rhoM [kg/m3]","rhoMMean [kg/m3]","rhoN [1/m3]","rhoNMean [1/m3]","translationalT [kg m2/s2]","p [Pa]","Points:0","Points:1","Points:2"
260.44,1.8245,-0.051557,295,274,0,0,27,24.499,3.3297e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078237,0.00083564,1.535e-06,-1.7376e-07,1.0841e-07,1.6921e-06,1.1849e-08,-3.3028e-10,303.17,0,0,7.1604e-09,6.4971e-09,1.08e+17,9.7995e+16,303.17,0.00041018,-0.085,0.0605,0
261.69,1.228,0.11077,295,274,0,0,30,24.797,3.5337e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098125,0.00084821,1.9544e-06,-2.433e-07,-1.9259e-07,1.7213e-06,7.9923e-09,7.6318e-10,303.23,0,0,7.956e-09,6.5762e-09,1.2e+17,9.9188e+16,303.23,0.00041525,-0.085,0.06075,0
265.91,0.88816,0.50911,295,274,0,0,30.5,25.275,3.5195e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092668,0.00087061,1.8282e-06,-1.107e-07,-2.5505e-07,1.7823e-06,5.9605e-09,3.4139e-09,302.64,0,0,8.0886e-09,6.7028e-09,1.22e+17,1.011e+17,302.64,0.00042242,-0.085,0.061,0
262.8,1.1515,0.555,295,274,0,0,29.5,24.846,3.6723e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083582,0.00084971,1.7714e-06,-2.3971e-07,-3.9958e-08,1.7321e-06,7.6084e-09,3.6616e-09,302.19,0,0,7.8234e-09,6.5891e-09,1.18e+17,9.9383e+16,302.19,0.00041465,-0.085,0.06125,0
262.15,0.27459,0.61637,295,274,0,0,27,24.809,4.0636e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099118,0.00084717,2.1357e-06,-4.8145e-07,-3.1994e-07,1.7252e-06,1.7198e-09,4.067e-09,302.14,0,0,7.1604e-09,6.5794e-09,1.08e+17,9.9236e+16,302.14,0.00041397,-0.085,0.0615,0
266.87,0.12366,0.35769,295,274,0,0,26.5,25.393,3.9692e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099633,0.00087539,2.153e-06,-1.5762e-07,-4.9098e-07,1.7972e-06,8.5186e-10,2.3968e-09,302.13,0,0,7.0278e-09,6.7343e-09,1.06e+17,1.0157e+17,302.13,0.0004237,-0.085,0.06175,0
267.02,0.46671,0.41208,295,274,0,0,26,25.296,3.6658e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010027,0.00087244,1.8076e-06,3.2331e-07,-1.9933e-07,1.7914e-06,3.1442e-09,2.7401e-09,302.2,0,0,6.8952e-09,6.7086e-09,1.04e+17,1.0118e+17,302.2,0.00042217,-0.085,0.062,0
266.42,-0.34947,0.37178,295,274,0,0,22.5,25.19,3.4303e-16,0,0,0,0,0,0,0,0,0,0,0,0.00088715,0.00086757,1.4321e-06,1.5818e-07,3.1872e-07,1.7798e-06,-2.3531e-09,2.4695e-09,302.14,0,0,5.967e-09,6.6803e-09,9e+16,1.0076e+17,302.14,0.00042031,-0.085,0.06225,0
268.18,0.33815,0.35498,295,274,0,0,27.5,25.469,2.9756e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010674,0.00088037,2.054e-06,-5.6718e-08,1.787e-07,1.8114e-06,2.3388e-09,2.4162e-09,302.14,0,0,7.293e-09,6.7543e-09,1.1e+17,1.0188e+17,302.14,0.00042498,-0.085,0.0625,0
268.04,1.6871,0.20764,295,274,0,0,30,25.49,3.0228e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010435,0.00088162,2.3497e-06,2.199e-08,-2.9664e-07,1.812e-06,1.1403e-08,1.4252e-09,302.5,0,0,7.956e-09,6.7601e-09,1.2e+17,1.0196e+17,302.5,0.00042583,-0.085,0.06275,0
265.96,1.1787,-0.17879,295,274,0,0,27,25.183,3.7667e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092377,0.00086689,1.8189e-06,-2.5188e-07,-5.8188e-08,1.7762e-06,7.8978e-09,-1.2027e-09,302.32,0,0,7.1604e-09,6.6785e-09,1.08e+17,1.0073e+17,302.32,0.00042045,-0.085,0.063,0
266.34,0.37809,0.27544,295,274,0,0,23.5,25.243,3.7931e-16,0,0,0,0,0,0,0,0,0,0,0,0.00077777,0.00086917,1.163e-06,-5.9182e-07,1.2615e-07,1.7831e-06,2.5175e-09,1.8596e-09,302.09,0,0,6.2322e-09,6.6945e-09,9.4e+16,1.0097e+17,302.09,0.00042114,-0.085,0.06325,0
268.38,0.060781,0.29446,295,274,0,0,21,25.542,3.297e-16,0,0,0,0,0,0,0,0,0,0,0,0.00058153,0.00088215,1.0944e-06,-2.7303e-07,2.4557e-07,1.818e-06,4.0997e-10,1.9901e-09,301.62,0,0,5.5692e-09,6.7738e-09,8.4e+16,1.0217e+17,301.62,0.00042546,-0.085,0.0635,0
269.05,0.74898,0.45061,295,274,0,0,23.5,25.552,3.0561e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090823,0.00088435,1.9792e-06,1.6945e-07,7.0299e-08,1.8232e-06,5.0628e-09,3.0471e-09,301.91,0,0,6.2322e-09,6.7765e-09,9.4e+16,1.0221e+17,301.91,0.00042605,-0.085,0.06375,0
268.86,0.56097,0.52739,295,274,0,0,24,25.563,3.4219e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087178,0.00088539,1.8421e-06,1.9694e-07,-4.7289e-07,1.8227e-06,3.7846e-09,3.5692e-09,302.41,0,0,6.3648e-09,6.7792e-09,9.6e+16,1.0225e+17,302.41,0.00042691,-0.085,0.064,0
267.78,-0.22405,0.72237,295,274,0,0,23.5,25.47,3.8028e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075593,0.00087983,1.7671e-06,4.1625e-08,-2.6029e-07,1.8088e-06,-1.5214e-09,4.857e-09,302.21,0,0,6.2322e-09,6.7547e-09,9.4e+16,1.0188e+17,302.21,0.00042509,-0.085,0.06425,0
266.9,0.27048,0.47885,295,274,0,0,22.5,25.327,3.3646e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078656,0.00087397,1.8512e-06,-1.1916e-07,-1.9173e-07,1.7927e-06,1.8185e-09,3.2122e-09,302.53,0,0,5.967e-09,6.7168e-09,9e+16,1.0131e+17,302.53,0.00042315,-0.085,0.0645,0
267.2,0.13282,-0.27608,295,274,0,0,20.5,25.316,3.3309e-16,0,0,0,0,0,0,0,0,0,0,0,0.00063485,0.00087454,1.3471e-06,-3.6134e-07,-2.2962e-07,1.7939e-06,8.9552e-10,-1.8536e-09,302.74,0,0,5.4366e-09,6.7137e-09,8.2e+16,1.0126e+17,302.74,0.00042325,-0.085,0.06475,0
268.19,0.41693,-0.55844,295,274,0,0,28,25.436,3.6451e-16,0,0,0,0,0,0,0,0,0,0,0,0.00095673,0.00088022,2.0593e-06,-1.2455e-07,-3.4125e-08,1.8092e-06,2.8421e-09,-3.7787e-09,302.6,0,0,7.4256e-09,6.7457e-09,1.12e+17,1.0174e+17,302.6,0.00042507,-0.085,0.065,0
268.36,0.83311,-0.25006,295,274,0,0,32.5,25.507,3.3163e-16,0,0,0,0,0,0,0,0,0,0,0,0.0011371,0.00088366,2.5582e-06,-6.7779e-08,-2.2031e-07,1.8153e-06,5.6424e-09,-1.7044e-09,302.92,0,0,8.619e-09,6.7645e-09,1.3e+17,1.0203e+17,302.92,0.00042671,-0.085,0.06525,0
268.53,-0.31156,0.53781,295,274,0,0,29.5,25.493,3.36e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010528,0.00088311,2.046e-06,-4.0556e-07,2.3956e-07,1.8155e-06,-2.1212e-09,3.6395e-09,302.75,0,0,7.8234e-09,6.7608e-09,1.18e+17,1.0197e+17,302.75,0.00042623,-0.085,0.0655,0
269.24,0.26731,0.62007,295,274,0,0,30,25.581,3.6408e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010206,0.0008868,1.9587e-06,-2.7574e-07,3.9203e-07,1.8266e-06,1.8211e-09,4.206e-09,302.43,0,0,7.956e-09,6.7842e-09,1.2e+17,1.0233e+17,302.43,0.00042726,-0.085,0.06575,0
267.75,1.2429,0.46324,295,274,0,0,29.5,25.468,3.8111e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099367,0.0008815,2.02e-06,-3.6885e-07,-7.6302e-08,1.8085e-06,8.4104e-09,3.1304e-09,303.05,0,0,7.8234e-09,6.7542e-09,1.18e+17,1.0187e+17,303.05,0.00042624,-0.085,0.066,0
267.46,-0.30197,0.75513,295,274,0,0,26,25.525,3.6732e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097507,0.0008826,1.6907e-06,-2.7042e-07,-1.7256e-10,1.8106e-06,-2.1005e-09,5.1288e-09,302.89,0,0,6.8952e-09,6.7693e-09,1.04e+17,1.021e+17,302.89,0.00042697,-0.085,0.06625,0
268.77,-1.4918,0.77001,295,274,0,0,26.5,25.689,3.4436e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010785,0.00089038,1.9157e-06,-1.2403e-07,1.0644e-07,1.8311e-06,-1.0163e-08,5.2482e-09,302.76,0,0,7.0278e-09,6.8128e-09,1.06e+17,1.0276e+17,302.76,0.00042953,-0.085,0.0665,0
269.02,-1.4139,0.15834,295,274,0,0,26,25.66,3.6775e-16,0,0,0,0,0,0,0,0,0,0,0,0.00090552,0.00089045,1.9055e-06,-1.3385e-07,2.1574e-07,1.8307e-06,-9.6218e-09,1.0777e-09,303.06,0,0,6.8952e-09,6.805e-09,1.04e+17,1.0264e+17,303.06,0.00042947,-0.085,0.06675,0
269.18,-0.79564,0.26223,295,274,0,0,24.5,25.671,3.5517e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082743,0.00089066,1.7884e-06,1.4169e-07,1.4383e-07,1.8326e-06,-5.415e-09,1.7868e-09,302.83,0,0,6.4974e-09,6.808e-09,9.8e+16,1.0269e+17,302.83,0.00042933,-0.085,0.067,0
268.04,-0.37061,0.50739,295,274,0,0,26.5,25.423,3.0694e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010691,0.00087942,2.2325e-06,2.3111e-07,1.2992e-07,1.8072e-06,-2.496e-09,3.4311e-09,302.56,0,0,7.0278e-09,6.7421e-09,1.06e+17,1.0169e+17,302.56,0.00042479,-0.085,0.06725,0
268.8,-0.22808,0.59427,295,274,0,0,26,25.444,3.2382e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009006,0.00088131,2.1453e-06,1.5987e-09,-6.5571e-08,1.8139e-06,-1.5253e-09,4.0277e-09,302.44,0,0,6.8952e-09,6.7479e-09,1.04e+17,1.0178e+17,302.44,0.00042499,-0.085,0.0675,0
268.8,1.9353,0.50506,295,274,0,0,27,25.49,3.6569e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083102,0.00088281,1.9011e-06,5.0415e-08,-1.4495e-07,1.8172e-06,1.2957e-08,3.4347e-09,302.39,0,0,7.1604e-09,6.76e-09,1.08e+17,1.0196e+17,302.39,0.00042568,-0.085,0.06775,0
266.55,3.0181,0.49377,295,274,0,0,28,25.203,3.8744e-16,0,0,0,0,0,0,0,0,0,0,0,0.00087207,0.00086888,1.7217e-06,-5.0135e-09,2.4876e-07,1.7816e-06,2.0184e-08,3.2963e-09,302.42,0,0,7.4256e-09,6.6839e-09,1.12e+17,1.0081e+17,302.42,0.00042094,-0.085,0.068,0
265.84,1.8899,0.62723,295,274,0,0,26,25.152,3.9584e-16,0,0,0,0,0,0,0,0,0,0,0,0.00077319,0.00086553,1.6074e-06,-2.0861e-07,2.049e-07,1.7732e-06,1.2606e-08,4.1839e-09,302.29,0,0,6.8952e-09,6.6702e-09,1.04e+17,1.0061e+17,302.29,0.00041989,-0.085,0.06825,0
265.92,1.3216,0.53567,295,274,0,0,26.5,25.274,3.7747e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098737,0.0008698,1.9659e-06,-1.8969e-07,-3.999e-07,1.7824e-06,8.8471e-09,3.5934e-09,302.24,0,0,7.0278e-09,6.7027e-09,1.06e+17,1.011e+17,302.24,0.00042187,-0.085,0.0685,0
266.03,0.87984,0.79181,295,274,0,0,29.5,25.242,3.7491e-16,0,0,0,0,0,0,0,0,0,0,0,0.0012812,0.00086913,2.4434e-06,-1.7503e-07,-5.1237e-07,1.7809e-06,5.894e-09,5.2934e-09,302.36,0,0,7.8234e-09,6.6941e-09,1.18e+17,1.0097e+17,302.36,0.00042149,-0.085,0.06875,0
265.47,0.50075,0.49785,295,274,0,0,22.5,25.119,3.6648e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084733,0.00086443,1.6749e-06,-2.2119e-08,-1.1535e-07,1.7685e-06,3.3332e-09,3.3121e-09,302.61,0,0,5.967e-09,6.6615e-09,9e+16,1.0048e+17,302.61,0.00041979,-0.085,0.069,0
265.96,0.019429,-0.12327,295,274,0,0,19.5,25.327,3.0873e-16,0,0,0,0,0,0,0,0,0,0,0,0.00057945,0.00087305,1.1672e-06,9.93e-08,-4.2003e-07,1.7864e-06,1.2115e-10,-8.3522e-10,302.89,0,0,5.1714e-09,6.7167e-09,7.8e+16,1.0131e+17,302.89,0.00042365,-0.085,0.06925,0
267.96,-0.75082,0.10888,295,274,0,0,28.5,25.644,2.8227e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083122,0.00088639,1.5254e-06,1.2917e-07,-4.2953e-07,1.8224e-06,-5.128e-09,7.5547e-10,302.32,0,0,7.5582e-09,6.8009e-09,1.14e+17,1.0258e+17,302.32,0.00042814,-0.085,0.0695,0
268.87,-0.97636,0.26951,295,274,0,0,30.5,25.735,2.6036e-16,0,0,0,0,0,0,0,0,0,0,0,0.00095453,0.00089003,1.815e-06,-9.276e-08,-4.4189e-08,1.835e-06,-6.6684e-09,1.8427e-09,301.78,0,0,8.0886e-09,6.8248e-09,1.22e+17,1.0294e+17,301.78,0.00042889,-0.085,0.06975,0
268.27,-0.011771,0.0051061,295,274,0,0,24,25.598,3.0653e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092098,0.00088447,1.8328e-06,5.1657e-09,1.1947e-07,1.8212e-06,-9.3426e-11,3.5411e-11,301.89,0,0,6.3648e-09,6.7886e-09,9.6e+16,1.0239e+17,301.89,0.00042678,-0.085,0.07,0
266.94,1.2293,-0.088328,295,274,0,0,20,25.374,3.8795e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071619,0.00087671,1.5522e-06,-2.4366e-08,2.2123e-07,1.7963e-06,8.2489e-09,-5.9214e-10,303.03,0,0,5.304e-09,6.7292e-09,8e+16,1.015e+17,303.03,0.00042463,-0.085,0.07025,0
266.3,0.76929,-0.088657,295,274,0,0,22.5,25.173,3.8665e-16,0,0,0,0,0,0,0,0,0,0,0,0.00072217,0.00086896,1.6642e-06,-1.2472e-07,7.3648e-08,1.7778e-06,5.1523e-09,-5.9277e-10,303.19,0,0,5.967e-09,6.6758e-09,9e+16,1.0069e+17,303.19,0.00042149,-0.085,0.0705,0
266.94,0.054382,0.17644,295,274,0,0,23.5,25.098,3.2977e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094931,0.00086621,1.9506e-06,3.6116e-07,7.1446e-08,1.7767e-06,3.6038e-10,1.1734e-09,302.57,0,0,6.2322e-09,6.6559e-09,9.4e+16,1.0039e+17,302.57,0.00041938,-0.085,0.07075,0
266.79,1.183,0.080971,295,274,0,0,26.5,25.123,2.9658e-16,0,0,0,0,0,0,0,0,0,0,0,0.0009714,0.00086758,2.0918e-06,6.0059e-08,-2.9193e-07,1.7775e-06,7.8906e-09,5.3612e-10,302.94,0,0,7.0278e-09,6.6626e-09,1.06e+17,1.0049e+17,302.94,0.00042031,-0.085,0.071,0
266.84,2.0586,0.080248,295,274,0,0,29,25.32,3.2797e-16,0,0,0,0,0,0,0,0,0,0,0,0.00093576,0.00087435,2.1104e-06,-1.2993e-07,-3.7897e-07,1.7918e-06,1.3828e-08,5.5125e-10,302.87,0,0,7.6908e-09,6.7149e-09,1.16e+17,1.0128e+17,302.87,0.00042351,-0.085,0.07125,0
266.94,1.1449,0.13278,295,274,0,0,25.5,25.42,3.2994e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092092,0.00087766,2.0179e-06,1.9969e-07,6.4225e-09,1.7996e-06,7.7335e-09,8.9874e-10,302.72,0,0,6.7626e-09,6.7414e-09,1.02e+17,1.0168e+17,302.72,0.00042498,-0.085,0.0715,0
268.51,-0.78283,-0.25673,295,274,0,0,25,25.626,3.0119e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086793,0.00088635,1.8698e-06,-8.8057e-08,1.5307e-07,1.8249e-06,-5.3826e-09,-1.7545e-09,302.11,0,0,6.63e-09,6.7959e-09,1e+17,1.025e+17,302.11,0.00042754,-0.085,0.07175,0
269.75,-1.1247,-0.80664,295,274,0,0,26.5,25.757,2.9779e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099307,0.00089182,2.0404e-06,-2.9561e-07,-2.5949e-08,1.8426e-06,-7.7022e-09,-5.4961e-09,301.48,0,0,7.0278e-09,6.8309e-09,1.06e+17,1.0303e+17,301.48,0.00042886,-0.085,0.072,0
268.11,0.19915,-0.8697,295,274,0,0,26,25.391,3.0878e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010469,0.00087681,2.0227e-06,-4.5651e-07,-2.2568e-08,1.8054e-06,1.2931e-09,-5.878e-09,301.79,0,0,6.8952e-09,6.7337e-09,1.04e+17,1.0156e+17,301.79,0.00042318,-0.085,0.07225,0
266.87,0.021636,-0.36694,295,274,0,0,20.5,25.195,3.3144e-16,0,0,0,0,0,0,0,0,0,0,0,0.00075932,0.00086882,1.5357e-06,-3.8279e-07,6.9749e-08,1.7832e-06,1.341e-10,-2.4501e-09,302.27,0,0,5.4366e-09,6.6818e-09,8.2e+16,1.0078e+17,302.27,0.00042059,-0.085,0.0725,0
268,-0.66694,-0.23048,295,274,0,0,19.5,25.467,3.1625e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078307,0.00087993,1.5035e-06,3.1289e-07,-8.1198e-09,1.8101e-06,-4.4893e-09,-1.5579e-09,302.12,0,0,5.1714e-09,6.7538e-09,7.8e+16,1.0187e+17,302.12,0.00042491,-0.085,0.07275,0
267.09,0.30287,0.19612,295,274,0,0,23.5,25.368,2.8963e-16,0,0,0,0,0,0,0,0,0,0,0,0.00099272,0.0008752,1.6891e-06,2.7434e-07,-2.5257e-07,1.797e-06,1.9748e-09,1.2805e-09,302.26,0,0,6.2322e-09,6.7275e-09,9.4e+16,1.0147e+17,302.26,0.00042344,-0.085,0.073,0
265.81,0.47501,0.32673,295,274,0,0,24.5,25.192,3.4658e-16,0,0,0,0,0,0,0,0,0,0,0,0.001012,0.00086799,1.7726e-06,3.703e-07,-4.1265e-07,1.7758e-06,3.1513e-09,2.17e-09,302.83,0,0,6.4974e-09,6.6809e-09,9.8e+16,1.0077e+17,302.83,0.00042131,-0.085,0.07325,0
267.22,0.053166,-0.25076,295,274,0,0,25.5,25.468,3.7669e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092364,0.00087952,1.9521e-06,7.1713e-07,-3.8967e-07,1.8048e-06,3.6322e-10,-1.7022e-09,302.59,0,0,6.7626e-09,6.7541e-09,1.02e+17,1.0187e+17,302.59,0.00042559,-0.085,0.0735,0
267.31,0.65587,0.095134,295,274,0,0,25.5,25.405,3.618e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086008,0.00087764,1.7846e-06,2.1877e-07,-8.5941e-08,1.801e-06,4.3953e-09,6.1096e-10,302.65,0,0,6.7626e-09,6.7374e-09,1.02e+17,1.0162e+17,302.65,0.00042461,-0.085,0.07375,0
266.74,0.26627,0.58799,295,274,0,0,24.5,25.209,3.7203e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084826,0.00087058,1.6495e-06,9.6732e-09,-2.6572e-08,1.7832e-06,1.7823e-09,3.9312e-09,303,0,0,6.4974e-09,6.6854e-09,9.8e+16,1.0084e+17,303,0.00042184,-0.085,0.074,0
268.5,-0.42761,0.23791,295,274,0,0,30.5,25.512,3.525e-16,0,0,0,0,0,0,0,0,0,0,0,0.00093733,0.00088283,1.9545e-06,1.1614e-07,2.5725e-07,1.8168e-06,-2.8789e-09,1.5901e-09,302.32,0,0,8.0886e-09,6.7657e-09,1.22e+17,1.0205e+17,302.32,0.00042593,-0.085,0.07425,0
268.49,0.18964,0.10327,295,274,0,0,28.5,25.555,3.3966e-16,0,0,0,0,0,0,0,0,0,0,0,0.00094305,0.00088475,1.7673e-06,4.526e-08,5.5775e-07,1.8197e-06,1.2535e-09,6.9268e-10,302.53,0,0,7.5582e-09,6.7772e-09,1.14e+17,1.0222e+17,302.53,0.00042696,-0.085,0.0745,0
268.34,0.29728,0.20471,295,274,0,0,21.5,25.507,3.5338e-16,0,0,0,0,0,0,0,0,0,0,0,0.00071615,0.00088244,1.3944e-06,1.8953e-08,-4.341e-08,1.8153e-06,1.9911e-09,1.3848e-09,302.35,0,0,5.7018e-09,6.7645e-09,8.6e+16,1.0203e+17,302.35,0.0004259,-0.085,0.07475,0
268.19,0.72926,-0.30661,295,274,0,0,26.5,25.447,3.7666e-16,0,0,0,0,0,0,0,0,0,0,0,0.00082087,0.00087882,1.8939e-06,1.0872e-07,-1.3531e-07,1.8101e-06,4.8642e-09,-2.0311e-09,301.73,0,0,7.0278e-09,6.7487e-09,1.06e+17,1.0179e+17,301.73,0.00042404,-0.085,0.075,0
266.1,1.1876,-0.60968,295,274,0,0,30.5,25.157,3.8361e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097115,0.00086629,2.1388e-06,2.8136e-07,2.7885e-07,1.7753e-06,7.9237e-09,-4.068e-09,302.35,0,0,8.0886e-09,6.6716e-09,1.22e+17,1.0063e+17,302.35,0.00042006,-0.085,0.07525,0
265.75,0.94453,-0.31004,295,274,0,0,30,25.121,3.6592e-16,0,0,0,0,0,0,0,0,0,0,0,0.00097968,0.00086509,2.1785e-06,2.8969e-07,5.0358e-07,1.7705e-06,6.292e-09,-2.0662e-09,302.66,0,0,7.956e-09,6.6621e-09,1.2e+17,1.0048e+17,302.66,0.00041989,-0.085,0.0755,0
265.73,0.44567,0.24554,295,274,0,0,24.5,25.179,3.2233e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086353,0.00086689,2.1091e-06,1.6875e-08,4.2152e-07,1.7744e-06,2.9633e-09,1.65e-09,302.58,0,0,6.4974e-09,6.6775e-09,9.8e+16,1.0072e+17,302.58,0.00042075,-0.085,0.07575,0
266.66,-0.46318,0.44824,295,274,0,0,25.5,25.473,2.9262e-16,0,0,0,0,0,0,0,0,0,0,0,0.00078789,0.00087807,2.0112e-06,1.293e-07,7.671e-09,1.8015e-06,-3.148e-09,3.0135e-09,302.28,0,0,6.7626e-09,6.7555e-09,1.02e+17,1.0189e+17,302.28,0.00042524,-0.085,0.076,0
268.34,-0.23628,0.054562,295,274,0,0,28.5,25.71,3.2167e-16,0,0,0,0,0,0,0,0,0,0,0,0.00074011,0.00088917,1.9625e-06,1.3777e-07,-2.2743e-07,1.8297e-06,-1.607e-09,3.7108e-10,302.22,0,0,7.5582e-09,6.8184e-09,1.14e+17,1.0284e+17,302.22,0.00042912,-0.085,0.07625,0
267.29,0.37599,-0.013096,295,274,0,0,27.5,25.429,3.3269e-16,0,0,0,0,0,0,0,0,0,0,0,0.00068041,0.00087855,1.6952e-06,1.2681e-07,-3.1497e-07,1.8027e-06,2.532e-09,-9.3567e-11,302.69,0,0,7.293e-09,6.7437e-09,1.1e+17,1.0171e+17,302.69,0.00042507,-0.085,0.0765,0
267.56,-0.16048,0.24167,295,274,0,0,30.5,25.399,3.5317e-16,0,0,0,0,0,0,0,0,0,0,0,0.00086604,0.00087783,1.9403e-06,-3.1043e-07,-8.8981e-08,1.8024e-06,-1.1239e-09,1.642e-09,302.6,0,0,8.0886e-09,6.7358e-09,1.22e+17,1.016e+17,302.6,0.00042444,-0.085,0.07675,0
267.6,-0.048244,0.058594,295,274,0,0,28,25.313,3.4685e-16,0,0,0,0,0,0,0,0,0,0,0,0.00084315,0.00087445,1.7462e-06,-6.983e-07,1.8466e-07,1.7966e-06,-3.9087e-10,4.2949e-10,302.37,0,0,7.4256e-09,6.713e-09,1.12e+17,1.0125e+17,302.37,0.00042269,-0.085,0.077,0
265.89,0.16678,0.03478,295,274,0,0,23,25.068,3.3887e-16,0,0,0,0,0,0,0,0,0,0,0,0.0007317,0.00086347,1.5412e-06,-5.1288e-07,6.4681e-08,1.7677e-06,1.0936e-09,2.4233e-10,302.64,0,0,6.0996e-09,6.648e-09,9.2e+16,1.0027e+17,302.64,0.00041898,-0.085,0.07725,0
267.22,-0.090081,0.14903,295,274,0,0,22,25.305,3.6354e-16,0,0,0,0,0,0,0,0,0,0,0,0.00083533,0.000874,1.6986e-06,-1.8304e-07,1.4642e-07,1.7933e-06,-5.9768e-10,9.9278e-10,302.64,0,0,5.8344e-09,6.7108e-09,8.8e+16,1.0122e+17,302.64,0.00042293,-0.085,0.0775,0
268.57,-0.048095,-0.14138,295,274,0,0,26,25.555,3.476e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010044,0.00088432,1.7304e-06,2.3689e-07,-1.7205e-07,1.8202e-06,-3.3229e-10,-9.6008e-10,302.27,0,0,6.8952e-09,6.7772e-09,1.04e+17,1.0222e+17,302.27,0.00042659,-0.085,0.07775,0
268.47,0.03643,0.18043,295,274,0,0,28.5,25.566,3.352e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098415,0.00088391,1.7278e-06,3.1421e-07,-2.7977e-07,1.8202e-06,2.384e-10,1.211e-09,301.99,0,0,7.5582e-09,6.78e-09,1.14e+17,1.0226e+17,301.99,0.00042638,-0.085,0.078,0
268.11,0.32309,0.49848,295,274,0,0,28.5,25.51,3.3606e-16,0,0,0,0,0,0,0,0,0,0,0,0.00098427,0.0008812,1.987e-06,-3.459e-08,-3.294e-07,1.8139e-06,2.1862e-09,3.3713e-09,301.92,0,0,7.5582e-09,6.7653e-09,1.14e+17,1.0204e+17,301.92,0.00042535,-0.085,0.07825,0
267.09,0.89102,0.35213,295,274,0,0,29.5,25.314,3.671e-16,0,0,0,0,0,0,0,0,0,0,0,0.0010258,0.00087351,2.3906e-06,-2.7063e-07,-2.7261e-07,1.7932e-06,5.9437e-09,2.3701e-09,302.35,0,0,7.8234e-09,6.7134e-09,1.18e+17,1.0126e+17,302.35,0.00042268,-0.085,0.0785,0
266.19,1.2532,0.61968,295,274,0,0,27.5,25.177,3.8583e-16,0,0,0,0,0,0,0,0,0,0,0,0.00092491,0.00086774,2.0868e-06,-1.1928e-07,-1.054e-07,1.7774e-06,8.3612e-09,4.1494e-09,302.63,0,0,7.293e-09,6.6769e-09,1.1e+17,1.0071e+17,302.63,0.00042078,-0.085,0.07875,0
