"UMean [m/s]:0","UMean [m/s]:1","UMean [m/s]:2","boundaryT [K]","boundaryU [m/s]:0","boundaryU [m/s]:1","boundaryU [m/s]:2","dsmcRhoN [1/m3]","dsmcRhoNMean [1/m3]","dsmcSigmaTcRMax [m3/s]","fD [Pa]:0","fD [Pa]:1","fD [Pa]:2","fDMean [Pa]:0","fDMean [Pa]:1","fDMean [Pa]:2","iDof [1/m3]","iDofMean [1/m3]","internalE [Pa]","internalEMean [Pa]","internalT [kg m2/s2]","linearKE [Pa]","linearKEMean [Pa]","momentum [kg/(m2 s)]:0","momentum [kg/(m2 s)]:1","momentum [kg/(m2 s)]:2","momentumMean [kg/(m2 s)]:0","momentumMean [kg/(m2 s)]:1","momentumMean [kg/(m2 s)]:2","overallT [kg m2/s2]","q [kg/s3]","qMean [kg/s3]","rhoM [kg/m3]","rhoMMean [kg/m3]","rhoN [1/m3]","rhoNMean [1/m3]","translationalT [kg m2/s2]","p [Pa]","Points:0","Points:1","Points:2"
136.38,-0.48163,0.14718,295,0,0,0,27,25.144,3.427e-16,0,0,0,0.00017855,-0.00040939,-1.5732e-07,0,0,0,0,0,0.00076916,0.00073974,9.7216e-07,-1.8411e-08,8.9913e-08,9.082e-07,-9.9656e-10,9.5228e-10,325.32,0,0.024547,7.1604e-09,6.6682e-09,1.08e+17,1.0058e+17,325.32,0.00040939,0.0195,0,0.001
136.66,-0.42751,-0.077088,295,0,0,0,28.5,25.147,3.6197e-16,0,0,0,0.00017805,-0.0004088,-2.8826e-08,0,0,0,0,0,0.00086062,0.00073962,1.302e-06,-1.6232e-07,-1.5479e-07,9.1023e-07,-6.6122e-10,-5.0506e-10,325.09,0,0.024533,7.5582e-09,6.6691e-09,1.14e+17,1.0059e+17,325.09,0.0004088,0.02,0,0.001
136.42,-0.24214,-0.2003,295,0,0,0,27.75,25.152,3.6847e-16,0,0,0,0.0001783,-0.00040849,2.6309e-07,0,0,0,0,0,0.00085203,0.00073907,9.9417e-07,-1.5696e-07,-1.0088e-07,9.0914e-07,3.6441e-10,-1.3855e-09,324.9,0,0.024422,7.3593e-09,6.6704e-09,1.11e+17,1.0061e+17,324.9,0.00040849,0.0205,0,0.001
136.32,-0.26242,-0.53712,295,0,0,0,25.5,25.169,3.7657e-16,0,0,0,0.00017839,-0.00040855,4.549e-07,0,0,0,0,0,0.00074878,0.000739,1.0801e-06,-3.7039e-08,-3.3162e-09,9.0885e-07,2.6955e-10,-3.5907e-09,324.62,0,0.024272,6.7626e-09,6.6747e-09,1.02e+17,1.0067e+17,324.62,0.00040855,0.021,0,0.001
136.59,-0.25214,-0.44664,295,0,0,0,24.75,25.146,3.6301e-16,0,0,0,0.0001783,-0.00040786,2.8838e-07,0,0,0,0,0,0.00073459,0.00073906,1.0982e-06,-6.2309e-08,1.5017e-07,9.0963e-07,2.7627e-10,-2.8827e-09,324.84,0,0.024165,6.5637e-09,6.6686e-09,9.9e+16,1.0058e+17,324.84,0.00040786,0.0215,0,0.001
136.57,-0.26466,-0.444,295,0,0,0,26,25.132,3.3018e-16,0,0,0,0.00017833,-0.00040776,2.5559e-07,0,0,0,0,0,0.00077903,0.00073804,1.0745e-06,-6.8519e-08,2.2106e-07,9.09e-07,2.1159e-10,-2.9174e-09,324.61,0,0.024614,6.8952e-09,6.6649e-09,1.04e+17,1.0053e+17,324.61,0.00040776,0.022,0,0.001
136.57,-0.35795,-0.52277,295,0,0,0,23.25,25.134,3.6316e-16,0,0,0,0.00017758,-0.00040748,-6.6256e-08,0,0,0,0,0,0.00066104,0.00073706,1.0758e-06,2.2075e-09,1.322e-08,9.089e-07,-2.3658e-10,-3.4929e-09,324.08,0,0.024507,6.1659e-09,6.6655e-09,9.3e+16,1.0054e+17,324.08,0.00040748,0.0225,0,0.001
136.88,-0.43626,-0.48838,295,0,0,0,24,25.089,3.9638e-16,0,0,0,0.00017703,-0.00040663,-4.3255e-07,0,0,0,0,0,0.00071786,0.00073697,1.017e-06,-2.6787e-07,-2.6228e-08,9.0936e-07,-7.239e-10,-3.2778e-09,324.52,0,0.024273,6.3648e-09,6.6537e-09,9.6e+16,1.0036e+17,324.52,0.00040663,0.023,0,0.001
136.77,-0.4689,-0.25271,295,0,0,0,24.5,25.146,3.545e-16,0,0,0,0.00017745,-0.00040789,3.0274e-08,0,0,0,0,0,0.00078286,0.00073893,8.8841e-07,-2.5288e-07,-1.313e-07,9.1087e-07,-9.3303e-10,-1.6817e-09,324.75,0,0.024255,6.4974e-09,6.6687e-09,9.8e+16,1.0058e+17,324.75,0.00040789,0.0235,0,0.001
136.77,-0.36684,0.020915,295,0,0,0,22.5,25.232,3.3281e-16,0,0,0,0.00017806,-0.00040971,3.4397e-07,0,0,0,0,0,0.00065481,0.00074172,6.9047e-07,-1.085e-08,-1.1261e-07,9.1397e-07,-2.4739e-10,1.7207e-10,324.85,0,0.024401,5.967e-09,6.6914e-09,9e+16,1.0093e+17,324.85,0.00040971,0.024,0,0.001
136.94,-0.26201,0.063984,295,0,0,0,25.75,25.22,3.4158e-16,0,0,0,0.0001784,-0.00040993,5.3422e-07,0,0,0,0,0,0.00063156,0.00074192,1.0807e-06,2.3626e-09,-3.9456e-08,9.1467e-07,3.8897e-10,4.4271e-10,325.05,0,0.024606,6.8289e-09,6.6884e-09,1.03e+17,1.0088e+17,325.05,0.00040993,0.0245,0,0.001
137.29,-0.30996,-0.07705,295,0,0,0,28.25,25.178,3.359e-16,0,0,0,0.00017822,-0.00040911,8.2212e-07,0,0,0,0,0,0.00077414,0.00074049,1.3583e-06,-7.0497e-09,-2.5147e-07,9.1529e-07,2.3004e-10,-4.9696e-10,324.78,0,0.024343,7.4919e-09,6.6772e-09,1.13e+17,1.0071e+17,324.78,0.00040911,0.025,0,0.001
137.64,-0.38779,0.17628,295,0,0,0,28.5,25.137,3.4899e-16,0,0,0,0.00017822,-0.00040875,1.7689e-07,0,0,0,0,0,0.00095581,0.00073942,1.3119e-06,-3.132e-08,-2.785e-07,9.1605e-07,-2.4512e-10,1.1711e-09,324.68,0,0.02425,7.5582e-09,6.6663e-09,1.14e+17,1.0055e+17,324.68,0.00040875,0.0255,0,0.001
137.52,-0.42816,0.48433,295,0,0,0,26.25,25.147,3.6732e-16,0,0,0,0.00017861,-0.00040893,-1.408e-07,0,0,0,0,0,0.00083229,0.00073984,9.6038e-07,2.4713e-07,-3.2115e-07,9.1565e-07,-5.4423e-10,3.2065e-09,324.83,0,0.024292,6.9615e-09,6.6689e-09,1.05e+17,1.0059e+17,324.83,0.00040893,0.026,0,0.001
137.93,-0.42669,0.31273,295,0,0,0,25,25.144,3.7586e-16,0,0,0,0.00017909,-0.00040987,-1.8564e-07,0,0,0,0,0,0.00071368,0.00073991,7.4165e-07,4.7733e-07,-1.5943e-07,9.1808e-07,-4.6076e-10,2.0555e-09,324.65,0,0.024288,6.63e-09,6.6682e-09,1e+17,1.0058e+17,324.65,0.00040987,0.0265,0,0.001
138.58,-0.35582,0.17017,295,0,0,0,25.25,25.063,3.6331e-16,0,0,0,0.00017946,-0.00041025,-1.5808e-07,0,0,0,0,0,0.00082011,0.00073801,9.0619e-07,1.8107e-07,7.9387e-09,9.1935e-07,-9.5628e-11,1.1369e-09,324.59,0,0.024364,6.6963e-09,6.6467e-09,1.01e+17,1.0025e+17,324.59,0.00041025,0.027,0,0.001
138.97,-0.29998,-0.39744,295,0,0,0,25,25.02,3.5828e-16,0,0,0,0.00017909,-0.00040965,2.7247e-07,0,0,0,0,0,0.00084174,0.00073635,9.0214e-07,-7.3395e-08,-1.1269e-07,9.2053e-07,1.8336e-10,-2.6325e-09,324.25,0,0.02434,6.63e-09,6.6353e-09,1e+17,1.0008e+17,324.25,0.00040965,0.0275,0,0.001
139.43,-0.3611,-0.364,295,0,0,0,25,24.99,3.6246e-16,0,0,0,0.00017837,-0.00040876,-2.4843e-07,0,0,0,0,0,0.00076325,0.00073531,9.4048e-07,-5.6669e-08,-4.494e-09,9.2245e-07,-1.2065e-11,-2.3783e-09,323.95,0,0.024252,6.63e-09,6.6274e-09,1e+17,9.9961e+16,323.95,0.00040876,0.028,0,0.001
140.57,-0.69181,0.053538,295,0,0,0,24.75,24.951,3.4563e-16,0,0,0,0.00017808,-0.00040914,-4.1644e-07,0,0,0,0,0,0.00072492,0.00073422,9.9356e-07,-3.03e-07,-1.4972e-07,9.2838e-07,-2.0006e-09,3.9116e-10,323.45,0,0.024302,6.5637e-09,6.617e-09,9.9e+16,9.9804e+16,323.45,0.00040914,0.0285,0,0.001
144.02,-1.1086,0.229,295,0,0,0,26,24.815,3.4884e-16,0,0,0,0.00017809,-0.00041009,9.3406e-08,0,0,0,0,0,0.00086069,0.00073101,1.0705e-06,-3.4206e-07,-1.8987e-07,9.4603e-07,-4.9195e-09,1.4726e-09,322.28,0,0.024443,6.8952e-09,6.5809e-09,1.04e+17,9.9259e+16,322.28,0.00041009,0.029,0,0.001
156.85,-5.2215,-0.085726,295,0,0,0,22.75,24.115,3.5664e-16,0,0,0,0.00017844,-0.00040978,9.7768e-08,0,0,0,0,0,0.00077517,0.00071286,1.0136e-06,3.6759e-10,2.085e-07,9.995e-07,-3.0067e-08,-4.5411e-10,317.07,0,0.024546,6.0333e-09,6.3953e-09,9.1e+16,9.646e+16,317.07,0.00040978,0.0295,0,0.001
167.18,-9.1564,-0.52457,295,0,0,0,18.5,23.54,3.4257e-16,0,0,0,0.0001789,-0.00040968,1.6355e-07,0,0,0,0,0,0.00056302,0.00069747,8.1091e-07,8.3326e-08,3.5245e-07,1.0412e-06,-5.3988e-08,-3.2049e-09,312.55,0,0.024581,4.9062e-09,6.2429e-09,7.4e+16,9.4161e+16,312.55,0.00040968,0.03,0,0.001
130.95,9.297,-0.60984,295,0,0,0,28,26.292,3.5864e-16,0,0,0,0.00019932,-0.00044521,1.4235e-06,0,0,0,0,0,0.00068873,0.00076906,1.1618e-06,1.3195e-07,-5.5272e-08,9.1302e-07,6.4824e-08,-4.2522e-09,325.52,0,0.025212,7.4256e-09,6.9725e-09,1.12e+17,1.0517e+17,325.52,0.00044521,0.015,0,0.002
130.64,9.0606,-0.066924,295,0,0,0,29.5,26.197,3.402e-16,0,0,0,0.000197,-0.00044274,4.7927e-07,0,0,0,0,0,0.00080759,0.00076562,1.3289e-06,-1.933e-07,2.8869e-08,9.0765e-07,6.2954e-08,-4.7855e-10,325.34,0,0.024809,7.8234e-09,6.9475e-09,1.18e+17,1.0479e+17,325.34,0.00044274,0.0155,0,0.002
130.27,9.2694,0.25383,295,0,0,0,26.5,26.111,2.8729e-16,0,0,0,0.00019605,-0.0004419,-5.2588e-07,0,0,0,0,0,0.00076609,0.0007627,1.1879e-06,-2.9915e-07,-1.0637e-07,9.021e-07,6.4189e-08,1.7572e-09,325.3,0,0.024611,7.0278e-09,6.9248e-09,1.06e+17,1.0445e+17,325.3,0.0004419,0.016,0,0.002
129.95,9.9644,0.048963,295,0,0,0,23,26.071,2.9514e-16,0,0,0,0.00019638,-0.00044077,-4.0657e-07,0,0,0,0,0,0.00069527,0.00076153,9.5587e-07,-4.1037e-09,2.4996e-08,8.985e-07,6.8891e-08,3.383e-10,325.42,0,0.024471,6.0996e-09,6.914e-09,9.2e+16,1.0428e+17,325.42,0.00044077,0.0165,0,0.002
131.33,8.3154,-0.045285,295,0,0,0,19.5,26.128,3.6049e-16,0,0,0,0.00019859,-0.00044751,-2.9278e-08,0,0,0,0,0,0.00061996,0.00076369,7.7623e-07,3.8816e-07,1.8476e-07,9.1006e-07,5.7565e-08,-3.1692e-10,325.11,0,0.024815,5.1714e-09,6.9291e-09,7.8e+16,1.0451e+17,325.11,0.00044751,0.017,0,0.002
132.27,7.5326,0.11484,295,0,0,0,25,26.121,3.9213e-16,0,0,0,0.00019907,-0.00044954,3.7446e-07,0,0,0,0,0,0.00078274,0.00076371,3.7361e-07,3.2503e-07,-8.4177e-08,9.163e-07,5.2148e-08,7.8747e-10,324.84,0,0.024852,6.63e-09,6.9274e-09,1e+17,1.0449e+17,324.84,0.00044954,0.0175,0,0.002
132.39,7.6363,0.24589,295,0,0,0,34,26.099,3.7484e-16,0,0,0,0.00019851,-0.00044757,9.4469e-07,0,0,0,0,0,0.0010485,0.00076334,8.7131e-07,6.0908e-08,-3.6893e-08,9.1633e-07,5.283e-08,1.6986e-09,324.91,0,0.024784,9.0168e-09,6.9216e-09,1.36e+17,1.044e+17,324.91,0.00044757,0.018,0,0.002
133.64,6.8073,-0.37874,295,0,0,0,27.5,26.265,3.3621e-16,0,0,0,0.00020354,-0.00045753,4.2978e-07,0,0,0,0,0,0.00080283,0.00076879,1.0418e-06,2.7398e-07,8.4137e-08,9.3089e-07,4.7421e-08,-2.6479e-09,324.67,0,0.025674,7.293e-09,6.9656e-09,1.1e+17,1.0506e+17,324.67,0.00045753,0.0185,0,0.002
133.5,6.6745,-0.32679,295,0,0,0,23,26.334,3.3524e-16,0,0,0,0.00020472,-0.00045961,-6.8719e-07,0,0,0,0,0,0.00068626,0.00077088,6.2751e-07,3.7951e-07,2.0056e-07,9.3234e-07,4.6614e-08,-2.2832e-09,324.78,0,0.025799,6.0996e-09,6.9837e-09,9.2e+16,1.0533e+17,324.78,0.00045961,0.019,0,0.002
132.01,7.5946,0.049329,295,0,0,0,25,26.197,3.4427e-16,0,0,0,0.00020034,-0.00045107,-5.7367e-07,0,0,0,0,0,0.00080492,0.00076655,1.1272e-06,-8.7604e-09,2.7331e-08,9.1721e-07,5.2722e-08,3.4818e-10,325.23,0,0.025153,6.63e-09,6.9475e-09,1e+17,1.0479e+17,325.23,0.00045107,0.0195,0,0.002
132.29,7.6982,-0.048502,295,0,0,0,27.5,26.178,3.5426e-16,0,0,0,0.0001997,-0.00045019,2.6184e-07,0,0,0,0,0,0.0009006,0.00076552,1.5524e-06,-2.5158e-07,-6.3414e-07,9.1845e-07,5.3411e-08,-3.3492e-10,324.89,0,0.025185,7.293e-09,6.9425e-09,1.1e+17,1.0471e+17,324.89,0.00045019,0.02,0,0.002
133.67,6.3538,-0.36482,295,0,0,0,28,26.284,3.5569e-16,0,0,0,0.00020262,-0.00045534,6.4706e-07,0,0,0,0,0,0.00084237,0.00076955,9.3407e-07,6.5161e-08,-6.048e-07,9.3179e-07,4.429e-08,-2.5426e-09,324.77,0,0.025774,7.4256e-09,6.9706e-09,1.12e+17,1.0514e+17,324.77,0.00045534,0.0205,0,0.002
131.93,8.0718,-0.46382,295,0,0,0,22.5,26.126,3.4177e-16,0,0,0,0.00019808,-0.00044496,8.1866e-07,0,0,0,0,0,0.00060971,0.00076286,5.3471e-07,1.7199e-07,-2.1219e-08,9.1415e-07,5.5848e-08,-3.2251e-09,324.49,0,0.024552,5.967e-09,6.9287e-09,9e+16,1.0451e+17,324.49,0.00044496,0.021,0,0.002
130.92,8.9082,0.020167,295,0,0,0,22,25.956,3.4111e-16,0,0,0,0.00019478,-0.00043868,5.6648e-07,0,0,0,0,0,0.0005988,0.00075696,8.0041e-07,1.1044e-07,2.7205e-07,9.0121e-07,6.1325e-08,1.3795e-10,324.48,0,0.024055,5.8344e-09,6.8836e-09,8.8e+16,1.0382e+17,324.48,0.00043868,0.0215,0,0.002
131.68,7.6422,-0.24654,295,0,0,0,25.5,26.075,3.2801e-16,0,0,0,0.00019741,-0.00044659,-5.4091e-08,0,0,0,0,0,0.00070821,0.00076054,1.1801e-06,-9.5191e-08,2.138e-08,9.1059e-07,5.2841e-08,-1.7218e-09,324.24,0,0.024896,6.7626e-09,6.9152e-09,1.02e+17,1.043e+17,324.24,0.00044659,0.022,0,0.002
131.15,7.9227,-0.55035,295,0,0,0,24,26.116,3.449e-16,0,0,0,0.00019661,-0.00044625,-6.8799e-08,0,0,0,0,0,0.00061307,0.00076107,1.2708e-06,-6.604e-08,-2.8558e-07,9.0835e-07,5.4861e-08,-3.8159e-09,324.16,0,0.024423,6.3648e-09,6.926e-09,9.6e+16,1.0446e+17,324.16,0.00044625,0.0225,0,0.002
131.19,8.3516,-0.60354,295,0,0,0,26,26.024,3.8972e-16,0,0,0,0.00019563,-0.00044263,-1.4314e-07,0,0,0,0,0,0.00065014,0.00075871,1.0518e-06,1.4733e-08,1.4241e-07,9.0541e-07,5.7639e-08,-4.1656e-09,324.28,0,0.024314,6.8952e-09,6.9016e-09,1.04e+17,1.041e+17,324.28,0.00044263,0.023,0,0.002
132.31,7.6298,-0.27754,295,0,0,0,26,26.174,3.4578e-16,0,0,0,0.00019784,-0.00044755,7.5963e-08,0,0,0,0,0,0.00070845,0.00076402,8.2888e-07,-1.8148e-07,2.8065e-07,9.1842e-07,5.2935e-08,-1.9052e-09,324.25,0,0.02462,6.8952e-09,6.9414e-09,1.04e+17,1.047e+17,324.25,0.00044755,0.0235,0,0.002
131.87,8.2456,0.14806,295,0,0,0,23,26.216,3.3565e-16,0,0,0,0.00019726,-0.00044594,9.7709e-08,0,0,0,0,0,0.00062138,0.00076532,7.5261e-07,-1.7555e-08,6.9831e-08,9.1685e-07,5.729e-08,1.0328e-09,324.46,0,0.024597,6.0996e-09,6.9524e-09,9.2e+16,1.0486e+17,324.46,0.00044594,0.024,0,0.002
131.95,8.0758,0.13451,295,0,0,0,29,26.213,3.5971e-16,0,0,0,0.00019803,-0.0004475,3.5531e-07,0,0,0,0,0,0.00072924,0.000765,1.397e-06,-3.8253e-08,-1.8042e-08,9.173e-07,5.61e-08,9.3803e-10,324.31,0,0.024911,7.6908e-09,6.9517e-09,1.16e+17,1.0485e+17,324.31,0.0004475,0.0245,0,0.002
131.76,8.56,-0.0073844,295,0,0,0,31,26.183,3.356e-16,0,0,0,0.00019749,-0.00044503,1.1749e-06,0,0,0,0,0,0.00089202,0.00076399,1.514e-06,-7.685e-08,-2.0246e-07,9.1498e-07,5.9369e-08,-4.2469e-11,324.31,0,0.024584,8.2212e-09,6.9438e-09,1.24e+17,1.0473e+17,324.31,0.00044503,0.025,0,0.002
131.57,9.001,0.18565,295,0,0,0,29.5,26.087,3.3149e-16,0,0,0,0.0001963,-0.00044249,7.7555e-07,0,0,0,0,0,0.0010034,0.00076089,1.0755e-06,1.1501e-07,-1.3405e-07,9.1024e-07,6.2257e-08,1.2888e-09,324.25,0,0.024271,7.8234e-09,6.9183e-09,1.18e+17,1.0435e+17,324.25,0.00044249,0.0255,0,0.002
132.04,8.2799,0.4065,295,0,0,0,28.5,26.149,3.5904e-16,0,0,0,0.00019718,-0.00044495,-4.1419e-08,0,0,0,0,0,0.00079011,0.00076341,6.4317e-07,2.7188e-07,-3.4213e-07,9.1564e-07,5.7423e-08,2.8175e-09,324.41,0,0.024491,7.5582e-09,6.9347e-09,1.14e+17,1.046e+17,324.41,0.00044495,0.026,0,0.002
130.92,9.5099,0.18467,295,0,0,0,29,26.052,3.9448e-16,0,0,0,0.00019459,-0.00043927,-3.2906e-08,0,0,0,0,0,0.0006713,0.00076002,3.7898e-07,6.1764e-07,-2.4293e-07,9.0452e-07,6.5691e-08,1.2759e-09,324.59,0,0.024318,7.6908e-09,6.909e-09,1.16e+17,1.0421e+17,324.59,0.00043927,0.0265,0,0.002
130.84,9.737,0.17878,295,0,0,0,28,25.911,3.7985e-16,0,0,0,0.00019471,-0.00044083,3.7715e-07,0,0,0,0,0,0.00080994,0.00075523,7.9644e-07,4.0396e-07,5.8171e-09,8.9906e-07,6.691e-08,1.2286e-09,324.3,0,0.024067,7.4256e-09,6.8717e-09,1.12e+17,1.0364e+17,324.3,0.00044083,0.027,0,0.002
132.2,9.2116,-0.37979,295,0,0,0,24.5,25.881,3.5396e-16,0,0,0,0.00019571,-0.00044178,3.8219e-07,0,0,0,0,0,0.00076164,0.00075494,9.4485e-07,-1.8991e-07,-1.2839e-07,9.0739e-07,6.3227e-08,-2.6053e-09,324.01,0,0.024061,6.4974e-09,6.8637e-09,9.8e+16,1.0353e+17,324.01,0.00044178,0.0275,0,0.002
132.78,9.5189,-0.23,295,0,0,0,25.5,25.895,3.4393e-16,0,0,0,0.0001942,-0.000439,-5.6243e-07,0,0,0,0,0,0.00072481,0.00075613,9.5962e-07,-2.8261e-07,1.4975e-07,9.1183e-07,6.5373e-08,-1.5751e-09,324.12,0,0.024025,6.7626e-09,6.8673e-09,1.02e+17,1.0358e+17,324.12,0.000439,0.028,0,0.002
133.21,9.8575,0.19246,295,0,0,0,25,25.872,3.483e-16,0,0,0,0.00019338,-0.00044052,-3.8264e-07,0,0,0,0,0,0.000747,0.00075422,9.3013e-07,-3.1255e-07,1.8865e-08,9.1397e-07,6.7637e-08,1.324e-09,323.35,0,0.02375,6.63e-09,6.8612e-09,1e+17,1.0349e+17,323.35,0.00044052,0.0285,0,0.002
136.97,9.0451,0.099458,295,0,0,0,27,25.695,3.6587e-16,0,0,0,0.00019513,-0.00044351,-1.9304e-07,0,0,0,0,0,0.00094082,0.00074954,9.3984e-07,-2.9867e-07,-2.3859e-07,9.3325e-07,6.1653e-08,6.7126e-10,321.97,0,0.023985,7.1604e-09,6.8142e-09,1.08e+17,1.0278e+17,321.97,0.00044351,0.029,0,0.002
148.59,5.9701,0.019462,295,0,0,0,24.5,25.029,3.8049e-16,0,0,0,0.0001952,-0.00044134,-5.9577e-07,0,0,0,0,0,0.00082394,0.00073258,9.3246e-07,1.1196e-07,1.2451e-07,9.8505e-07,3.9991e-08,1.6715e-10,317.81,0,0.024424,6.4974e-09,6.6376e-09,9.8e+16,1.0011e+17,317.81,0.00044134,0.0295,0,0.002
157.41,3.4117,-0.24769,295,0,0,0,20,24.493,3.8593e-16,0,0,0,0.00019416,-0.00043908,-2.4911e-07,0,0,0,0,0,0.00055926,0.00071812,7.0357e-07,3.7866e-07,3.9675e-07,1.0224e-06,2.2161e-08,-1.6089e-09,314.26,0,0.024509,5.304e-09,6.4955e-09,8e+16,9.7971e+16,314.26,0.00043908,0.03,0,0.002
